placement_id,placement_name,line_item_name,revenue,imps,imps_blank,imps_default_error,imps_default_bidder,size
9024110,101264_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000399,4,0,0,0,320x50
9025346,700051_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9721958,101699_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.001073,13,0,0,0,300x250
8569079,101585_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.003594,72,0,0,66,300x250
4474287,100755_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,1,0,0,1,300x250
4925962,101051_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000000,2,0,0,0,300x250
6106314,101312_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,3,0,0,3,728x90
10255070,101849_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000000,8,0,0,8,300x250
8819783,700082_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.006180,80,0,0,75,300x250
6339314,101358_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000000,7,0,0,7,300x250
8806307,101594_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.008305,15,0,0,11,300x250
4415497,100006_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.006591,15,0,0,0,300x250
9026407,700088_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005452,11,0,0,0,300x250
9016494,100735_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.026626,15,0,0,0,300x250
9730196,101707_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.005012,5,0,0,1,300x250
6165749,101327_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.007031,102,0,0,97,300x250
9011939,100197_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003142,1,0,0,0,300x250
4469467,100642_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000284,1,0,0,0,300x250
9024534,101109_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.094991,60,0,0,0,300x600
9419580,101659_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.077151,1914,0,0,1850,300x250
10473739,101864_USINT_BTF_728x90_34258176_1,Resold Line Item,0.031003,162,0,0,150,728x90
10003579,100877_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.000000,0,0,0,0,320x50
10851547,101893_USINT_BTF_300x250_34258176_2,Resold Line Item,0.013774,181,0,0,0,300x250
6226774,101346_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000000,1,0,0,0,300x250
5483734,101204_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.003631,17,0,0,16,300x250
9011817,100139_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9022185,100903_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000791,1,0,0,0,320x50
9522244,101682_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.004300,5,0,0,4,728x90
11205003,320x50_B2,Resold Line Item,1.464690,1205,0,0,0,320x50
9117407,101626_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.010520,118,0,0,109,300x250
9011665,100121_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.033275,39,0,0,0,300x250
9851928,101737_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.051172,11,0,0,0,300x600
4461458,100528_USINT_BTF_300x250_34258176_3M,DD_IZEA_ALL_300x250_34206816_1,0.000500,1,0,0,0,300x250
9807743,101727_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004208,1,0,0,0,300x250
9025459,700109_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.053213,21,0,0,0,300x250
4422371,100061_USINT_BTF_160X600_34258176_1W,Resold Line Item,0.002038,8,0,0,0,160x600
5832653,101281_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.051590,135,0,0,88,300x250
4429503,100154_USINT_BTF_160X600_34258176_1W,Resold Line Item,0.002331,9,0,0,8,160x600
9015999,100620_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9012022,100322_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004093,1,0,0,0,160x600
4456195,100471_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,1,0,0,1,728x90
9024534,101109_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.078530,40,0,0,0,728x90
4582559,101026_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.006667,354,0,0,346,300x250
4421604,100048_USINT_BTF_300X250_34258176_1M,Resold Line Item,0.000694,1,0,0,0,300x250
4422225,100070_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.006496,10,0,0,7,728x90
9812267,101738_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.025778,52,0,0,37,300x250
9012014,100545_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
10954686,101910_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000161,1,0,0,0,160x600
10865733,101896_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.083038,22,0,0,0,320x50
9025096,101532_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.014780,5,0,0,0,160x600
10768101,700621_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002685,19,0,0,0,320x50
4429653,100162_USINT_BTF_300X250_34258176_2W,Resold Line Item,0.030529,90,0,0,0,300x250
9023685,100955_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
9024898,101474_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
10865733,101896_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.215200,120,0,0,0,300x250
9024761,101160_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
10551042,101866_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.053145,29,0,0,0,300x600
9755933,101691_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4473869,100744_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.013356,150,0,0,125,300x250
9024989,101372_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.137057,137,0,0,0,320x50
9719084,101694_USINT_ATF_300x250_34258176_2W,Resold Line Item,0.013917,190,0,0,181,300x250
8543266,101582_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,10,0,0,10,728x90
10941095,300x250_B3,Resold Line Item,1.117600,888,0,0,0,300x250
9031380,700229_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.014547,29,0,0,0,300x250
7473619,101540_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.046367,233,0,0,202,300x250
5020017,100575_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.007141,69,0,0,63,300x250
9769038,101719_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
4460881,100519_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,6,0,0,6,728x90
9031304,700293_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002293,3,0,0,0,728x90
9031145,700188_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003262,2,0,0,0,728x90
4450528,100387_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,4,0,0,0,300x250
9024180,101391_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.010563,14,0,0,0,320x50
11056823,101917_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.028491,16,0,0,0,300x250
4311879,100172_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.010555,21,0,0,13,300x250
4448861,100317_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.011517,57,0,0,46,300x250
4448156,100298_USINT_BTF_300X250_34258176_3W,Resold Line Item,0.004799,40,0,0,0,300x250
5327185,100881_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,3,0,0,3,728x90
4537588,100908_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.009990,159,0,0,140,300x250
7650997,101555_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,0,0,0,0,300x250
9900807,101776_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.182208,636,0,0,525,300x250
9024817,101425_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.032125,18,0,0,0,320x50
9024231,101077_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9016759,100886_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.089141,118,0,0,0,160x600
9769038,101719_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
7473669,101541_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,0,0,0,0,300x250
4901677,101109_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.029762,88,0,0,59,300x250
10027122,700351_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006384,1,0,0,0,728x90
6409425,101383_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.004316,24,0,0,22,300x250
10005314,101808_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,21,0,0,21,300x250
9024108,101261_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001548,1,0,0,0,300x600
4474467,100759_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.000644,11,0,0,0,300x250
9030141,700329_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9031286,700209_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9812274,101737_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.001753,13,0,0,11,300x250
7324090,101522_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,4,0,0,4,300x250
10364043,101854_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003069,3,0,0,0,160x600
4704200,100867_USINT_BTF_160x600_34258176_1M,Resold Line Item,0.000634,5,0,0,4,160x600
4478593,100735_USINT_BTF_300x250_34258176_3W,DD_IZEA_ALL_300x250_34206816_1,0.000500,1,0,0,0,300x250
10966543,700392_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003444,4,0,0,0,728x90
9722220,100208_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.023919,96,0,0,0,300x250
9722190,101594_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.006021,20,0,0,16,300x250
9024843,101499_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.030369,9,0,0,0,300x600
5678003,101264_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.017220,36,0,0,10,300x250
7469826,101537_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.002270,38,0,0,36,728x90
6226719,101345_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.001678,48,0,0,46,300x250
8543171,101580_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,18,0,0,18,728x90
9012013,100317_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000464,1,0,0,0,160x600
9875414,101763_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.003592,5,0,0,4,300x250
5678041,101265_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.009839,79,0,0,0,300x250
9032157,700398_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001195,2,0,0,0,728x90
11062780,101919_USINT_ATF_728x90_34258176_1,Resold Line Item,0.010450,154,0,0,143,728x90
9011951,100300_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
4703213,100878_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,1,0,0,0,728x90
10768116,100924_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
9851608,101752_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006450,1,0,0,0,728x90
4624188,100501_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.013002,14,0,0,3,300x250
9846606,101750_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.003271,11,0,0,8,300x250
5936794,101296_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.007502,63,0,0,54,300x250
6073275,700084_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.019853,96,0,0,0,300x250
9737348,100010_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.067302,812,0,0,772,300x250
4537599,100908_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.013130,50,0,0,41,300x250
9812053,101745_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.090024,609,0,0,544,728x90
9360219,101643_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.018147,100,0,0,88,728x90
10002252,101802_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.235666,2303,0,0,2029,300x250
9012747,100251_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.050094,36,0,0,0,300x250
11088373,101893_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000407,3,0,0,0,320x100
5106849,100863_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000318,5,0,0,4,300x250
4856509,101103_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.017289,18,0,0,10,300x250
10005313,101808_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.002258,62,0,0,0,728x90
9016889,100880_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004334,4,0,0,0,300x250
9012031,100339_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004986,4,0,0,0,160x600
5106606,100838_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.001785,8,0,0,7,300x250
9029903,700157_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
6229723,101348_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.033102,12,0,0,0,728x90
9031182,700287_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
11405882,101953_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
9875364,101761_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.025341,908,0,0,876,300x250
9947766,101794_USINT_ATF_728x90_34258176_2M,Resold Line Item,0.000000,8,0,0,8,728x90
4618989,100926_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000000,1,0,1,0,300x250
10162425,101826_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.138680,1022,0,0,927,300x250
7458403,300002 Demand Fusion $1.10,Resold Line Item,0.000000,0,0,0,0,728x90
9025373,700082_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
4467834,100621_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.003043,28,0,0,25,300x250
4461035,100511_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.001115,18,0,0,17,300x250
11070233,101920_USINT_BTF_300x250_34258176_1,Resold Line Item,0.003042,16,0,0,13,300x250
9024145,101259_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
10266681,101849_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9856208,100769_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.021792,13,0,0,0,300x250
5106602,100838_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.005450,24,0,0,17,300x250
6499970,101391_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.001261,1,0,0,0,300x250
9011890,100493_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.026183,10,0,0,0,300x250
9011670,100471_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
5635166,101251_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.001195,6,0,0,0,300x250
9026411,700089_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.043628,13,0,0,0,300x250
4947437,100755_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000306,16,0,0,15,300x250
6340993,101360_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,3,0,0,0,300x250
4450174,100370_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.003489,19,0,0,0,300x250
4476261,100775_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000300,3,0,0,2,300x250
9024827,101484_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9011929,100187_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
9022887,101204_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
4473942,100747_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,4,0,0,4,728x90
9024281,101084_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
10247510,101190_USINT_BTF_300x250_34258176_6W,Resold Line Item,0.015952,31,0,0,0,300x250
4457094,100497_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.006701,100,0,0,91,728x90
9929314,100700_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.191148,67,0,0,0,300x250
4992145,101128_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.003288,9,0,0,3,728x90
9012784,100254_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001010,1,0,0,0,300x250
6165783,101329_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.029284,430,0,0,0,300x250
4474715,100723_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.006735,14,0,0,6,300x250
9117396,101626_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.004101,12,0,0,11,728x90
9024210,101327_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9024775,101182_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003623,1,0,0,0,160x600
10327571,101857_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,1,0,0,1,728x90
6661984,100808 Demand Fusion $1.10,Resold Line Item,0.002896,2,0,0,0,300x250
10925971,101904_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4446559,100265_USINT_BTF_300x250_34258176_4,Resold Line Item,0.000000,0,0,0,0,300x250
6189687,100720_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.041878,233,0,0,207,300x250
9510015,100121_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.009338,39,0,0,0,300x250
9956636,101738_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.039123,329,0,0,283,300x250
4482422,100795_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,8,0,0,8,300x250
9029677,700136_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x600
9918263,101779_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.007757,2,0,0,0,300x600
11402531,101954_USINT_ATF_300x250_34258176_1,Resold Line Item,0.105872,1116,0,0,1044,300x250
10999763,101914_USINT_ATF_300x250_34258176_1,Resold Line Item,0.017531,84,0,0,76,300x250
9804124,101730_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,1,0,0,1,300x250
5106958,100881_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,1,0,0,1,300x250
9875404,101762_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.037661,255,0,0,207,300x250
9012525,100216_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000110,1,0,0,0,300x250
5095422,100985_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.005381,270,0,0,269,300x250
4474532,100719_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000567,16,0,0,0,300x250
4573052,100903_BTF_160X600_34258176_1W,Resold Line Item,0.003172,20,0,0,17,160x600
9016254,100791_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002925,3,0,0,0,320x50
7650657,101554_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,5,0,0,5,300x250
4435561,100303_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,3,0,0,3,728x90
4474669,100722_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000275,13,0,0,12,300x250
5517562,100655_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,8,0,0,0,300x250
9893389,700604_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.012966,17,0,0,0,300x600
7590488,101548_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.043471,152,0,0,124,300x250
11452073,101960_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.015501,9,0,0,0,160x600
4523651,100877_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.009290,48,0,0,39,300x250
6409422,101383_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,4,0,0,4,300x250
6701014,101425_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.013344,51,0,0,47,300x250
9830855,101711_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,2,0,0,2,300x250
9025587,700318_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005960,2,0,0,0,300x600
10713625,101880_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.007297,4,0,0,0,160x600
9031147,700189_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001219,3,0,0,0,728x90
9012784,100254_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003335,4,0,0,0,160x600
7651000,101555_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000000,4,0,0,4,300x250
4469468,100642_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.000310,1,0,0,0,300x250
10002251,101802_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,2,0,0,2,300x250
4421607,100048_USINT_BTF_300X250_34258176_3M,Resold Line Item,0.000705,1,0,0,0,300x250
9897037,700605_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
11331366,101950_USINT_ATF_300x250_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9011556,100452_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4422630,100067_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,34,0,0,34,728x90
11449203,101961_USINT_ATF_728x90_34258176_1,Resold Line Item,0.368164,6580,0,0,6326,728x90
9022947,101289_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.070845,78,0,0,0,300x250
8830492,101602_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.012155,5,0,0,4,728x90
9011544,100056_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
5073500,100298_USINT_MBL_300X250_34258176_1M,Resold Line Item,0.005292,257,0,0,252,300x250
4992424,101126_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.010716,58,0,0,0,300x250
4179577,100005_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,1,0,0,1,300x250
7198192,101507_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.017092,105,0,0,98,728x90
9963234,101062_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.028941,12,0,0,0,728x90
9875359,101761_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.026072,889,0,0,855,300x250
10712279,101886_USINT_ATF_728x90_34258176_2,Resold Line Item,0.017227,45,0,0,38,728x90
11439921,101959_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004290,14,0,0,0,320x100
5664869,101259_USINT_TBL_728x90_34258176_1M,Resold Line Item,0.052541,623,0,0,563,728x90
7089043,101468_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.008591,48,0,0,0,300x250
9846603,101750_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.045963,208,0,0,177,300x250
4754832,101070_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.103451,573,0,0,463,300x250
4523983,100349_USINT_MBL_300x250_34258176_1,Resold Line Item,0.004290,51,0,0,49,300x250
11319814,101946_USINT_ATF_300x250_34258176_1,Resold Line Item,0.058811,726,0,0,665,300x250
4463568,100588_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.010850,26,0,0,16,300x250
4482413,100795_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000574,6,0,0,0,300x250
6213298,700109_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.001836,112,0,0,0,300x250
10656429,101880_USINT_ATF_728x90_34258176_1,Resold Line Item,0.011924,158,0,0,148,728x90
10662155,101881_USINT_BTF_300x250_34258176_1,Resold Line Item,0.022083,182,0,0,164,300x250
9030465,700306_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.013278,33,0,0,0,320x50
