Date,Domain,"Ad Size","Ad Requests","Matched Ad Requests","Fill Rate","Estimated Net Earnings",eCPM
2018-01-23,crazyadventuresinparenting.com,320x50,122,14,11.48,0.03,1.79
2018-01-23,vgamerz.com,300x600,61,15,24.59,0.03,1.67
2018-01-23,aproverbs31wife.com,160x600,141,24,17.02,0.02,1.04
2018-01-23,dimpleprints.com,300x600,102,23,22.55,0.02,1.08
2018-01-23,sweetpenniesfromheaven.com,160x600,130,13,10,0.02,1.91
2018-01-23,sarahsbakestudio.com,160x600,88,16,18.18,0.02,1.55
2018-01-23,cozycountryliving.com,300x600,166,15,9.04,0.02,1.65
2018-01-23,meijermadness.com,160x600,176,13,7.39,0.02,1.91
2018-01-23,girlintheredshoes.com,728x90,236,13,5.51,0.02,1.89
2018-01-23,thefrugalmillionaireblog.com,300x600,160,12,7.5,0.02,2.04
2018-01-23,barefeetonthedashboard.com,160x600,587,16,2.73,0.02,1.53
2018-01-23,gourmandeinthekitchen.com,160x600,251,16,6.37,0.02,1.52
2018-01-23,glutenfreeguidehq.com,300x600,95,16,16.84,0.02,1.52
2018-01-23,sweetpenniesfromheaven.com,300x600,190,14,7.37,0.02,1.74
2018-01-23,simplyhappenstance.com,320x50,699,22,3.15,0.02,1.11
2018-01-23,lifeofasouthernmom.com,300x250,426,12,2.82,0.02,2.02
2018-01-23,familyspice.com,300x600,153,13,8.5,0.02,1.87
2018-01-23,thisheartofmineblog.com,728x90,490,13,2.65,0.02,1.86
2018-01-23,crumbsandchaos.net,300x250,3187,27,0.85,0.02,0.9
2018-01-23,willivia.com,160x600,149,11,7.38,0.02,2.19
2018-01-23,dishourtown.com,300x250,545,24,4.4,0.02,1
2018-01-23,alyssaandcarla.com,728x90,422,24,5.69,0.02,1
2018-01-23,bargainbriana.com,160x600,243,21,8.64,0.02,1.14
2018-01-23,veonoticia.com,300x600,77,25,32.47,0.02,0.96
2018-01-23,articlesphere.com,320x50,4779,41,0.86,0.02,0.58
2018-01-23,babesinhairland.com,160x600,78,29,37.18,0.02,0.82
2018-01-23,theviveur.com,728x90,404,24,5.94,0.02,0.99
2018-01-23,heathersdish.com,300x250,3612,21,0.58,0.02,1.13
2018-01-23,dimpleprints.com,160x600,80,23,28.75,0.02,1.03
2018-01-23,shrinkingmomster.com,160x600,106,14,13.21,0.02,1.69
2018-01-23,clairebrodydesigns.com,728x90,769,13,1.69,0.02,1.82
2018-01-23,onemamasdailydrama.com,300x600,132,13,9.85,0.02,1.82
2018-01-23,zelphontheshelf.com,300x600,64,26,40.63,0.02,0.9
2018-01-23,blovelyevents.com,300x600,146,12,8.22,0.02,1.96
2018-01-23,sarahhearts.com,300x600,169,13,7.69,0.02,1.8
2018-01-23,mabeyshemadeit.com,160x600,119,12,10.08,0.02,1.94
2018-01-23,girllovesglam.com,728x90,817,11,1.35,0.02,2.12
2018-01-23,justinasgems.com,728x90,230,9,3.91,0.02,2.57
2018-01-23,siftandwhisk.com,728x90,506,22,4.35,0.02,1.05
2018-01-23,freshcrush.com,300x600,152,26,17.11,0.02,0.89
2018-01-23,michigansavingandmore.com,160x600,120,26,21.67,0.02,0.88
2018-01-23,howto-simplify.com,300x600,80,13,16.25,0.02,1.76
2018-01-23,photoshoproadmap.com,320x50,1518,30,1.98,0.02,0.76
2018-01-23,refashionablylate.com,300x600,113,24,21.24,0.02,0.95
2018-01-23,gotosew.com,320x50,1196,20,1.67,0.02,1.13
2018-01-23,wildflowerramblings.com,728x90,1269,12,0.95,0.02,1.89
2018-01-23,jensfavoritecookies.com,160x600,150,19,12.67,0.02,1.19
2018-01-23,thoughtsfromalice.com,160x600,137,20,14.6,0.02,1.12
2018-01-23,alyssaandcarla.com,160x600,160,23,14.38,0.02,0.97
2018-01-23,sweetandsavoryfood.com,160x600,110,17,15.45,0.02,1.31
2018-01-23,eclecticmomsense.com,320x50,399,18,4.51,0.02,1.23
2018-01-23,whitbitskitchen.com,300x600,81,17,20.99,0.02,1.31
2018-01-23,ourthriftyideas.com,728x90,846,18,2.13,0.02,1.23
2018-01-23,sweetteaandsavinggraceblog.com,728x90,340,11,3.24,0.02,2.01
2018-01-23,lecturisiarome.ro,728x90,9463,28,0.3,0.02,0.78
2018-01-23,adelightsomelife.com,160x600,139,18,12.95,0.02,1.21
2018-01-23,houseologie.com,300x250,2724,16,0.59,0.02,1.36
2018-01-23,thepinjunkie.com,300x600,189,10,5.29,0.02,2.17
2018-01-23,theviveur.com,320x50,64,24,37.5,0.02,0.9
2018-01-23,familiesgotravel.com,160x600,127,12,9.45,0.02,1.79
2018-01-23,athomewithnatalie.com,728x90,1932,19,0.98,0.02,1.13
2018-01-23,foodmarriage.com,728x90,213,10,4.69,0.02,2.14
2018-01-23,craftremedy.com,728x90,256,14,5.47,0.02,1.52
2018-01-23,moneysavingqueen.com,320x50,365,19,5.21,0.02,1.12
2018-01-23,vicki-arnold.com,300x600,118,16,13.56,0.02,1.33
2018-01-23,designlovesdetail.com,300x250,527,17,3.23,0.02,1.25
2018-01-23,beingmelody.com,728x90,330,19,5.76,0.02,1.11
2018-01-23,girlintheredshoes.com,300x600,170,12,7.06,0.02,1.76
2018-01-23,youknowyoulovefashion.com,728x90,689,22,3.19,0.02,0.96
2018-01-23,gotosew.com,728x90,1310,12,0.92,0.02,1.75
2018-01-23,panlasangpinoymeatrecipes.com,160x600,146,18,12.33,0.02,1.17
2018-01-23,lifeafterlaundry.com,728x90,649,10,1.54,0.02,2.1
2018-01-23,thecentsiblelife.com,728x90,1488,13,0.87,0.02,1.61
2018-01-23,thefrugalmillionaireblog.com,160x600,105,11,10.48,0.02,1.9
2018-01-23,thebensonstreet.com,300x600,111,14,12.61,0.02,1.48
2018-01-23,foodmarriage.com,300x250,617,10,1.62,0.02,2.05
2018-01-23,thebeautifulusefulproject.com,320x50,430,29,6.74,0.02,0.71
2018-01-23,entertainment-focus.com,160x600,146,15,10.27,0.02,1.36
2018-01-23,measuringflower.com,160x600,56,9,16.07,0.02,2.26
2018-01-23,dailymayo.com,728x90,220,12,5.45,0.02,1.7
2018-01-23,spicetheplate.com,320x50,655,20,3.05,0.02,1.02
2018-01-23,its-fitting.com,300x250,1576,12,0.76,0.02,1.69
2018-01-23,morenascorner.com,300x250,1259,16,1.27,0.02,1.26
2018-01-23,revolutionradio.org,300x250,1310,23,1.76,0.02,0.88
2018-01-23,udupi-recipes.com,160x600,77,26,33.77,0.02,0.77
2018-01-23,ksitetv.com,160x600,274,9,3.28,0.02,2.22
2018-01-23,coupon-wizards.com,728x90,321,10,3.12,0.02,2
2018-01-23,thirdstopontheright.com,728x90,300,11,3.67,0.02,1.82
2018-01-23,barefeetonthedashboard.com,300x600,82,14,17.07,0.02,1.42
2018-01-23,dimpleprints.com,300x250,1480,21,1.42,0.02,0.95
2018-01-23,veonoticia.com,160x600,51,32,62.75,0.02,0.62
2018-01-23,dreambookdesign.com,728x90,317,10,3.15,0.02,1.98
2018-01-23,clairebrodydesigns.com,320x50,864,24,2.78,0.02,0.82
2018-01-23,sweetcayenne.com,728x90,946,19,2.01,0.02,1.04
2018-01-23,sub5zero.com,320x50,422,19,4.5,0.02,1.04
2018-01-23,michalenecerqua.com,300x250,806,10,1.24,0.02,1.97
2018-01-23,savetosplurge.com,728x90,259,14,5.41,0.02,1.41
2018-01-23,simplesweetsavory.com,728x90,547,25,4.57,0.02,0.79
2018-01-23,thisheartofmineblog.com,320x50,744,33,4.44,0.02,0.6
2018-01-23,powerpyx.com,320x100,83,28,33.73,0.02,0.7
2018-01-23,lemonsqueezyhome.com,728x90,1199,18,1.5,0.02,1.08
2018-01-23,thegoldensycamore.com,728x90,333,11,3.3,0.02,1.77
2018-01-23,littlegreendot.com,160x600,68,10,14.71,0.02,1.95
2018-01-23,makingofamom.com,160x600,102,10,9.8,0.02,1.95
2018-01-23,spendlessshopmore.blogspot.com,160x600,65,8,12.31,0.02,2.42
2018-01-23,heathersdish.com,728x90,445,12,2.7,0.02,1.61
2018-01-23,spicetheplate.com,300x600,76,16,21.05,0.02,1.21
2018-01-23,sistersshoppingonashoestring.com,320x50,607,8,1.32,0.02,2.41
2018-01-23,fabnfree.com,160x600,433,13,3,0.02,1.47
2018-01-23,penneylane.com,320x50,1057,17,1.61,0.02,1.12
2018-01-23,dailymayo.com,160x600,62,10,16.13,0.02,1.91
2018-01-23,thediyfoodie.com,160x600,49,18,36.73,0.02,1.05
2018-01-23,pneumaticaddict.com,160x600,210,19,9.05,0.02,0.99
2018-01-23,sistersshoppingonashoestring.com,300x250,2045,18,0.88,0.02,1.04
2018-01-23,dishourtown.com,160x600,45,7,15.56,0.02,2.67
2018-01-23,thenerdswife.com,300x600,91,11,12.09,0.02,1.7
2018-01-23,barefeetonthedashboard.com,300x250,1533,8,0.52,0.02,2.33
2018-01-23,lecturisiarome.ro,300x600,116,32,27.59,0.02,0.58
2018-01-23,makingofamom.com,320x50,781,24,3.07,0.02,0.77
2018-01-23,carissamiss.com,300x250,1118,21,1.88,0.02,0.88
2018-01-23,abirdandabean.com,300x600,147,15,10.2,0.02,1.21
2018-01-23,sullengers.com,320x50,630,28,4.44,0.02,0.65
2018-01-23,mynewestaddiction.com,160x600,97,10,10.31,0.02,1.8
2018-01-23,candleinthenight.com,300x600,66,6,9.09,0.02,3.01
2018-01-23,faithalongtheway.com,728x90,455,14,3.08,0.02,1.28
2018-01-23,sullengers.com,300x600,55,13,23.64,0.02,1.38
2018-01-23,whitbitskitchen.com,160x600,32,10,31.25,0.02,1.78
2018-01-23,beingmelody.com,320x50,672,20,2.98,0.02,0.88
2018-01-23,lilacsandlonghorns.com,300x250,2369,33,1.39,0.02,0.53
2018-01-23,crochetstreet.com,300x250,1472,15,1.02,0.02,1.17
2018-01-23,rhapsodyinrooms.com,160x600,78,13,16.67,0.02,1.35
2018-01-23,frysauceandgrits.com,300x600,105,15,14.29,0.02,1.17
2018-01-23,thebellyrulesthemind.net,160x600,144,27,18.75,0.02,0.65
2018-01-23,theviveur.com,160x600,52,13,25,0.02,1.35
2018-01-23,traveling-cats.com,728x90,276,10,3.62,0.02,1.74
2018-01-23,andshegames.com,728x90,192,12,6.25,0.02,1.45
2018-01-23,designeddecor.com,300x600,203,13,6.4,0.02,1.33
2018-01-23,carissamiss.com,728x90,177,9,5.08,0.02,1.92
2018-01-23,lilacsandlonghorns.com,320x50,37,20,54.05,0.02,0.86
2018-01-23,mynewestaddiction.com,728x90,735,10,1.36,0.02,1.71
2018-01-23,dailycookingquest.com,320x100,117,35,29.91,0.02,0.49
2018-01-23,eatitandsayyum.com,320x50,674,19,2.82,0.02,0.9
2018-01-23,7onashoestring.com,300x250,1096,15,1.37,0.02,1.13
2018-01-23,dishourtown.com,728x90,243,12,4.94,0.02,1.41
2018-01-23,gotosew.com,160x600,80,15,18.75,0.02,1.13
2018-01-23,alifeinbalance.net,728x90,261,7,2.68,0.02,2.42
2018-01-23,thedailyseam.com,320x50,817,18,2.2,0.02,0.94
2018-01-23,heathersdish.com,320x50,939,21,2.24,0.02,0.8
2018-01-23,soccerhighlightstoday.com,320x100,74,24,32.43,0.02,0.7
2018-01-23,simplesweetsavory.com,300x600,51,14,27.45,0.02,1.19
2018-01-23,debatewise.org,300x250,605,27,4.46,0.02,0.61
2018-01-23,joleneengle.com,320x50,374,8,2.14,0.02,2.07
2018-01-23,tamaratattles.com,320x100,553,10,1.81,0.02,1.64
2018-01-23,simplesewingprojects.com,320x50,22,9,40.91,0.02,1.82
2018-01-23,simpleethrifty.com,160x600,95,8,8.42,0.02,2.04
2018-01-23,kidsstuffworld.com,320x50,49,9,18.37,0.02,1.8
2018-01-23,beinggenevieve.com,728x90,857,20,2.33,0.02,0.81
2018-01-23,cuteasafox.com,728x90,671,13,1.94,0.02,1.24
2018-01-23,simpleethrifty.com,300x600,172,10,5.81,0.02,1.61
2018-01-23,fourplusanangel.com,300x250,1155,10,0.87,0.02,1.61
2018-01-23,eatprayrundc.com,320x50,204,14,6.86,0.02,1.14
2018-01-23,freetimefrolics.com,160x600,110,7,6.36,0.02,2.28
2018-01-23,freetimefrolics.com,728x90,835,9,1.08,0.02,1.77
2018-01-23,pitbullpaws.com,728x90,910,16,1.76,0.02,0.99
2018-01-23,thecraftedlife.com,728x90,779,14,1.8,0.02,1.12
2018-01-23,lets-get-together.com,320x50,1224,27,2.21,0.02,0.58
2018-01-23,storypiece.net,320x50,50,30,60,0.02,0.52
2018-01-23,meandmyinsanity.com,300x600,76,10,13.16,0.02,1.56
2018-01-23,amyscreativeside.com,320x50,17,11,64.71,0.02,1.41
2018-01-23,disneyfashionista.com,320x100,97,29,29.9,0.02,0.53
2018-01-23,lorisculinarycreations.com,300x250,1626,20,1.23,0.02,0.77
2018-01-23,dailymayo.com,300x600,55,7,12.73,0.02,2.21
2018-01-23,adivineencounter.com,160x600,132,14,10.61,0.02,1.1
2018-01-23,thediyfoodie.com,728x90,516,12,2.33,0.02,1.28
2018-01-23,babwnews.com,728x90,523,7,1.34,0.02,2.19
2018-01-23,earth911.com,320x100,54,12,22.22,0.02,1.28
2018-01-23,aglimpseinsideblog.com,728x90,255,7,2.75,0.02,2.19
2018-01-23,andshegames.com,300x250,540,11,2.04,0.02,1.38
2018-01-23,candleinthenight.com,320x50,342,11,3.22,0.02,1.38
2018-01-23,freetimefrolics.com,320x50,857,11,1.28,0.02,1.38
2018-01-23,suburble.com,160x600,97,8,8.25,0.02,1.89
2018-01-23,perfectskincareforyou.com,300x250,2452,22,0.9,0.01,0.68
2018-01-23,retiredby40blog.com,160x600,145,12,8.28,0.01,1.25
2018-01-23,curiousnut.com,160x600,167,12,7.19,0.01,1.24
2018-01-23,7onashoestring.com,300x600,50,10,20,0.01,1.49
2018-01-23,sweetpenniesfromheaven.com,728x90,353,6,1.7,0.01,2.48
2018-01-23,eatprayrundc.com,728x90,175,7,4,0.01,2.12
2018-01-23,makermama.com,320x50,494,15,3.04,0.01,0.99
2018-01-23,momhomeguide.com,320x50,154,11,7.14,0.01,1.34
2018-01-23,babwnews.com,300x250,1170,9,0.77,0.01,1.63
2018-01-23,vitamin-sunshine.com,728x90,795,7,0.88,0.01,2.09
2018-01-23,sweetteaandsavinggraceblog.com,160x600,83,7,8.43,0.01,2.09
2018-01-23,smockityfrocks.com,300x250,624,9,1.44,0.01,1.61
2018-01-23,thebeautifulusefulproject.com,300x600,68,20,29.41,0.01,0.72
2018-01-23,houseologie.com,300x600,40,5,12.5,0.01,2.88
2018-01-23,scribblesandcrumbs.com,300x250,563,9,1.6,0.01,1.59
2018-01-23,telecommutingmommies.com,300x600,56,14,25,0.01,1.02
2018-01-23,thecraftedlife.com,160x600,163,5,3.07,0.01,2.84
2018-01-23,thecolemines.com,300x600,29,4,13.79,0.01,3.53
2018-01-23,telecommutingmommies.com,728x90,266,12,4.51,0.01,1.17
2018-01-23,eyesonheaven.net,300x250,715,6,0.84,0.01,2.32
2018-01-23,sarahsbakestudio.com,300x600,105,12,11.43,0.01,1.16
2018-01-23,workingmommagic.com,300x600,114,10,8.77,0.01,1.38
2018-01-23,frysauceandgrits.com,160x600,56,8,14.29,0.01,1.73
2018-01-23,simplyclarke.com,160x600,71,10,14.08,0.01,1.38
2018-01-23,howto-simplify.com,320x50,11,8,72.73,0.01,1.73
2018-01-23,crafterhoursblog.com,300x600,72,5,6.94,0.01,2.76
2018-01-23,beinggenevieve.com,160x600,203,8,3.94,0.01,1.73
2018-01-23,crumbsandchaos.net,320x50,545,16,2.94,0.01,0.86
2018-01-23,vgamerz.com,160x600,37,9,24.32,0.01,1.53
2018-01-23,crafterhoursblog.com,728x90,1080,8,0.74,0.01,1.72
2018-01-23,siftandwhisk.com,300x250,1104,18,1.63,0.01,0.76
2018-01-23,sowanddipity.com,160x600,36,8,22.22,0.01,1.71
2018-01-23,hairbuddha.net,320x100,192,22,11.46,0.01,0.62
2018-01-23,chicnsavvyreviews.net,300x600,101,8,7.92,0.01,1.7
2018-01-23,savespendsplurge.com,160x600,148,10,6.76,0.01,1.36
2018-01-23,just-add-sprinkles.com,320x50,640,14,2.19,0.01,0.97
2018-01-23,cmongetcrafty.com,160x600,70,12,17.14,0.01,1.12
2018-01-23,entirelyeventfulday.com,160x600,53,7,13.21,0.01,1.93
2018-01-23,thebensonstreet.com,300x250,4061,16,0.39,0.01,0.84
2018-01-23,toulouseandtonic.com,728x90,174,7,4.02,0.01,1.91
2018-01-23,sistersshoppingonashoestring.com,300x600,42,8,19.05,0.01,1.66
2018-01-23,craftideasweekly.com,728x90,268,5,1.87,0.01,2.66
2018-01-23,chasethewritedream.com,320x50,111,7,6.31,0.01,1.89
2018-01-23,balkanlunchbox.com,728x90,738,7,0.95,0.01,1.89
2018-01-23,makermama.com,300x600,43,5,11.63,0.01,2.64
2018-01-23,zelphontheshelf.com,160x600,50,18,36,0.01,0.73
2018-01-23,alifeinbalance.net,300x600,53,5,9.43,0.01,2.63
2018-01-23,beinggenevieve.com,300x600,323,10,3.1,0.01,1.31
2018-01-23,beingmelody.com,300x600,39,7,17.95,0.01,1.87
2018-01-23,freshcrush.com,160x600,103,17,16.5,0.01,0.77
2018-01-23,makermama.com,728x90,397,13,3.27,0.01,1.01
2018-01-23,mommybunch.com,300x600,143,10,6.99,0.01,1.31
2018-01-23,entertainment-focus.com,320x50,925,13,1.41,0.01,1
2018-01-23,sevenclowncircus.com,300x250,729,11,1.51,0.01,1.18
2018-01-23,eatprayrundc.com,300x600,62,3,4.84,0.01,4.34
2018-01-23,itbakesmehappy.com,320x50,375,12,3.2,0.01,1.08
2018-01-23,lemonsqueezyhome.com,160x600,106,10,9.43,0.01,1.29
2018-01-23,craftideasweekly.com,320x50,326,12,3.68,0.01,1.06
2018-01-23,pillowthought.com,160x600,326,5,1.53,0.01,2.55
2018-01-23,andshegames.com,300x600,22,4,18.18,0.01,3.17
2018-01-23,mariahspleasingplates.com,300x250,634,6,0.95,0.01,2.11
2018-01-23,cuteasafox.com,160x600,86,8,9.3,0.01,1.58
2018-01-23,lorisculinarycreations.com,728x90,435,11,2.53,0.01,1.14
2018-01-23,missiontosave.com,728x90,434,12,2.76,0.01,1.05
2018-01-23,conserve-energy-future.com,320x100,15,7,46.67,0.01,1.79
2018-01-23,lilacsandlonghorns.com,300x600,55,7,12.73,0.01,1.78
2018-01-23,mesewcrazy.com,320x100,96,26,27.08,0.01,0.48
2018-01-23,thesassyslowcooker.com,160x600,39,4,10.26,0.01,3.09
2018-01-23,hattifant.com,320x50,73,15,20.55,0.01,0.82
2018-01-23,thegoldensycamore.com,320x50,356,19,5.34,0.01,0.65
2018-01-23,chicnsavvyreviews.net,320x50,53,11,20.75,0.01,1.11
2018-01-23,informedsharing.com,728x90,108,4,3.7,0.01,3.05
2018-01-23,foodfashionandfun.com,300x600,36,13,36.11,0.01,0.93
2018-01-23,thedoggyuniverse.com,320x50,560,10,1.79,0.01,1.21
2018-01-23,thepinjunkie.com,320x50,25,9,36,0.01,1.35
2018-01-23,healthygreenkitchen.com,320x50,61,10,16.39,0.01,1.2
2018-01-23,aglimpseinsideblog.com,300x250,2627,12,0.46,0.01,1
2018-01-23,crumbsandchaos.net,160x600,49,7,14.29,0.01,1.71
2018-01-23,refashionablylate.com,728x90,419,9,2.15,0.01,1.33
2018-01-23,rockymountaincooking.com,300x600,84,12,14.29,0.01,0.99
2018-01-23,honeysquilling.com,160x600,59,6,10.17,0.01,1.98
2018-01-23,whitbitskitchen.com,300x250,1065,16,1.5,0.01,0.74
2018-01-23,morenascorner.com,300x600,166,10,6.02,0.01,1.17
2018-01-23,newhousenewhomenewlife.com,160x600,43,9,20.93,0.01,1.3
2018-01-23,glutenfreefoodsmith.com,300x250,861,9,1.05,0.01,1.29
2018-01-23,dimpleprints.com,728x90,256,11,4.3,0.01,1.05
2018-01-23,freetimefrolics.com,300x600,99,8,8.08,0.01,1.45
2018-01-23,rockymountaincooking.com,728x90,276,9,3.26,0.01,1.28
2018-01-23,mariahspleasingplates.com,160x600,82,9,10.98,0.01,1.28
2018-01-23,athomewithnatalie.com,160x600,167,7,4.19,0.01,1.64
2018-01-23,7onashoestring.com,320x50,990,13,1.31,0.01,0.88
2018-01-23,thedoggyuniverse.com,300x250,1562,5,0.32,0.01,2.26
2018-01-23,andersruff.com,320x50,49,14,28.57,0.01,0.81
2018-01-23,thedailyseam.com,300x250,3239,8,0.25,0.01,1.41
2018-01-23,whitbitskitchen.com,728x90,452,9,1.99,0.01,1.24
2018-01-23,moneysavingqueen.com,728x90,308,3,0.97,0.01,3.72
2018-01-23,busy-mommy.com,160x600,82,15,18.29,0.01,0.74
2018-01-23,storypiece.net,300x600,37,4,10.81,0.01,2.75
2018-01-23,vicki-arnold.com,160x600,79,13,16.46,0.01,0.85
2018-01-23,siftandwhisk.com,300x600,44,11,25,0.01,0.99
2018-01-23,candleinthenight.com,728x90,248,4,1.61,0.01,2.72
2018-01-23,youknowyoulovefashion.com,300x250,4176,10,0.24,0.01,1.08
2018-01-23,shelivesfree.com,300x250,477,3,0.63,0.01,3.59
2018-01-23,rockymountaincooking.com,320x50,163,8,4.91,0.01,1.34
2018-01-23,perfectskincareforyou.com,300x600,20,7,35,0.01,1.52
2018-01-23,inspirationkitchen.com,728x90,326,6,1.84,0.01,1.75
2018-01-23,solveyourtech.com,320x100,73,7,9.59,0.01,1.49
2018-01-23,mooreapproved.com,300x250,864,12,1.39,0.01,0.86
2018-01-23,momhomeguide.com,300x600,74,4,5.41,0.01,2.57
2018-01-23,busy-mommy.com,728x90,374,6,1.6,0.01,1.7
2018-01-23,just-add-sprinkles.com,300x250,1099,19,1.73,0.01,0.54
2018-01-23,sowanddipity.com,320x50,45,15,33.33,0.01,0.67
2018-01-23,trimestertalk.com,320x100,62,13,20.97,0.01,0.77
2018-01-23,spicetheplate.com,728x90,818,7,0.86,0.01,1.42
2018-01-23,glutenfreeguidehq.com,160x600,51,7,13.73,0.01,1.41
2018-01-23,andshegames.com,160x600,23,6,26.09,0.01,1.64
2018-01-23,momstestkitchen.com,320x50,402,10,2.49,0.01,0.98
2018-01-23,traveling-cats.com,300x600,27,10,37.04,0.01,0.97
2018-01-23,casutalaurei.ro,300x250,8212,27,0.33,0.01,0.36
2018-01-23,mommybunch.com,160x600,66,8,12.12,0.01,1.21
2018-01-23,moneysavingqueen.com,300x600,134,7,5.22,0.01,1.38
2018-01-23,traveling-cats.com,160x600,433,7,1.62,0.01,1.36
2018-01-23,cookwithkushi.com,300x600,102,5,4.9,0.01,1.91
2018-01-23,fourplusanangel.com,300x600,24,5,20.83,0.01,1.9
2018-01-23,smockityfrocks.com,300x600,56,5,8.93,0.01,1.9
2018-01-23,casutalaurei.ro,300x600,16,7,43.75,0.01,1.35
2018-01-23,toulouseandtonic.com,300x600,27,5,18.52,0.01,1.88
2018-01-23,sarahhearts.com,160x600,148,4,2.7,0.01,2.31
2018-01-23,vicki-arnold.com,728x90,472,15,3.18,0.01,0.6
2018-01-23,penneylane.com,160x600,38,5,13.16,0.01,1.78
2018-01-23,meijermadness.com,320x50,205,16,7.8,0.01,0.55
2018-01-23,faithalongtheway.com,160x600,65,12,18.46,0.01,0.74
2018-01-23,gracetable.org,728x90,367,4,1.09,0.01,2.2
2018-01-23,sub5zero.com,728x90,425,4,0.94,0.01,2.2
2018-01-23,lilacsandlonghorns.com,160x600,28,4,14.29,0.01,2.18
2018-01-23,michalenecerqua.com,160x600,287,3,1.05,0.01,2.9
2018-01-23,mommybunch.com,728x90,174,4,2.3,0.01,2.17
2018-01-23,awhimsiclelife.com,160x600,186,8,4.3,0.01,1.07
2018-01-23,faithalongtheway.com,300x600,45,9,20,0.01,0.95
2018-01-23,eatprayrundc.com,160x600,28,4,14.29,0.01,2.14
2018-01-23,thecraftedlife.com,320x50,698,6,0.86,0.01,1.41
2018-01-23,awhimsiclelife.com,728x90,1181,3,0.25,0.01,2.81
2018-01-23,littlegreendot.com,320x50,73,7,9.59,0.01,1.18
2018-01-23,scribblesandcrumbs.com,300x600,17,3,17.65,0.01,2.75
2018-01-23,thedistractedmom.com,320x100,41,19,46.34,0.01,0.43
2018-01-23,chasethewritedream.com,160x600,80,7,8.75,0.01,1.17
2018-01-23,cookilicious.com,728x90,335,6,1.79,0.01,1.37
2018-01-23,meandmyinsanity.com,728x90,226,5,2.21,0.01,1.64
2018-01-23,cooksinfo.com,320x100,67,23,34.33,0.01,0.36
2018-01-23,cleverpinkpirate.com,320x50,817,12,1.47,0.01,0.68
2018-01-23,pitbullpaws.com,300x600,60,11,18.33,0.01,0.73
2018-01-23,penneylane.com,300x600,40,8,20,0.01,1
2018-01-23,mormonbuzzz.com,728x90,176,4,2.27,0.01,2
2018-01-23,houseologie.com,728x90,336,4,1.19,0.01,1.94
2018-01-23,ourpassionfordogs.com,320x100,134,18,13.43,0.01,0.43
2018-01-23,workingmommagic.com,160x600,75,6,8,0.01,1.29
2018-01-23,dishourtown.com,300x600,32,7,21.88,0.01,1.11
2018-01-23,mooreapproved.com,300x600,47,9,19.15,0.01,0.85
2018-01-23,thechroniclesofhome.com,320x50,59,8,13.56,0.01,0.95
2018-01-23,traveling-cats.com,300x250,498,3,0.6,0.01,2.51
2018-01-23,ilovevegan.com,320x100,87,14,16.09,0.01,0.54
2018-01-23,dearcreatives.com,300x600,48,7,14.58,0.01,1.07
2018-01-23,entirelyeventfulday.com,300x600,72,4,5.56,0.01,1.87
2018-01-23,ksitetv.com,320x100,39,15,38.46,0.01,0.5
2018-01-23,sowanddipity.com,728x90,214,4,1.87,0.01,1.85
2018-01-23,ohmydish.com,160x600,82,14,17.07,0.01,0.53
2018-01-23,thoughtsfromalice.com,320x100,20,11,55,0.01,0.67
2018-01-23,willivia.com,728x90,436,4,0.92,0.01,1.84
2018-01-23,inspirationkitchen.com,160x600,63,4,6.35,0.01,1.84
2018-01-23,jessexplainsitall.com,160x600,9,3,33.33,0.01,2.42
2018-01-23,spicetheplate.com,160x600,30,6,20,0.01,1.2
2018-01-23,girlintheredshoes.com,320x50,30,4,13.33,0.01,1.8
2018-01-23,justinasgems.com,160x600,59,7,11.86,0.01,1.01
2018-01-23,morenascorner.com,728x90,311,6,1.93,0.01,1.18
2018-01-23,lecturisiarome.ro,160x600,44,9,20.45,0.01,0.78
2018-01-23,lifeofasouthernmom.com,728x90,119,5,4.2,0.01,1.39
2018-01-23,momsoftulsa.com,160x600,13,3,23.08,0.01,2.32
2018-01-23,revolutionradio.org,320x100,34,15,44.12,0.01,0.46
2018-01-23,momstestkitchen.com,160x600,17,2,11.76,0.01,3.4
2018-01-23,informedsharing.com,160x600,8,3,37.5,0.01,2.27
2018-01-23,crafterhoursblog.com,160x600,73,3,4.11,0.01,2.27
2018-01-23,candleinthenight.com,160x600,48,4,8.33,0.01,1.69
2018-01-23,sophisticatedallure.com,320x100,52,14,26.92,0.01,0.48
2018-01-23,geniabeme.com,300x250,318,2,0.63,0.01,3.34
2018-01-23,itbakesmehappy.com,300x600,44,5,11.36,0.01,1.33
2018-01-23,eatitandsayyum.com,728x90,233,10,4.29,0.01,0.67
2018-01-23,makermama.com,300x250,1017,11,1.08,0.01,0.6
2018-01-23,theabroadguide.com,320x100,38,11,28.95,0.01,0.6
2018-01-23,alifeinbalance.net,300x250,615,3,0.49,0.01,2.21
2018-01-23,mooreapproved.com,320x50,309,10,3.24,0.01,0.66
2018-01-23,sortacrunchy.net,728x90,74,3,4.05,0.01,2.18
2018-01-23,cookilicious.com,160x600,40,5,12.5,0.01,1.3
2018-01-23,homestead-and-survival.com,320x100,27,14,51.85,0.01,0.46
2018-01-23,dearcreatives.com,728x90,335,4,1.19,0.01,1.6
2018-01-23,familyspice.com,320x50,37,4,10.81,0.01,1.6
